iron_def,b12_def,vitd_def,calcium_def,severity,magnesium_def,potassium_def,protein_def,zinc_def,folate_def,omega3_def,electrolyte_imbalance,general_malnutrition,vitamin_b6_def,copper_def,selenium_def,iodine_def,vitamin_a_def,choline_def,gut_malabsorption,chronic_inflammation,chronic_dehydration,Medication_Brand_Names,Medication_Text
0,0,0,1,65,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,"Shelcal, Calcimax; Zincovit, Becozinc; Becosules; Selenace; Iodex",calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; vitamin b6 supplement - pyridoxine; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,1,0,59,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,"Calcirol, Uprise-D3; Magnetab, Slow-Mag; Potklor, K-Lyte; Zincovit, Becozinc; Becosules; Selenace; Iodex",vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; vitamin b6 supplement - pyridoxine; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,0,64,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; copper supplement - copper gluconate"
0,1,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate
0,0,0,0,36,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Magnetab, Slow-Mag; Potklor, K-Lyte",magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride
0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,39,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,"Zincovit, Becozinc; Becosules; Cuprimin; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Potklor, K-Lyte",potassium supplement - potassium chloride
0,1,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; choline supplement - citicoline
1,0,0,0,47,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
0,0,0,0,24,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"Potklor, K-Lyte; Zincovit, Becozinc; Selenace; Iodex",potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax; Folvite",calcium supplement - calcium carbonate or citrate; folic acid supplement - folic acid
1,0,0,1,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
0,0,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
0,0,1,0,44,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Calcirol, Uprise-D3; Zincovit, Becozinc; Selenace; Iodex",vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,0,1,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate"
1,0,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; folic acid supplement - folic acid"
1,0,1,1,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
0,1,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate
0,1,1,0,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Potklor, K-Lyte; Becosules",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; potassium supplement - potassium chloride; vitamin b6 supplement - pyridoxine
0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Protinex, Ensure",protein supplement - whey or soy protein
0,0,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,0,1,73,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"Autrin, Orofer XT; Shelcal, Calcimax; Potklor, K-Lyte; Protinex, Ensure; Folvite; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
1,0,0,0,44,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,0,1,0,56,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,"Calcirol, Uprise-D3; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex",vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
1,1,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; copper supplement - copper gluconate"
1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
1,0,1,0,70,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,0,1,0,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; copper supplement - copper gluconate"
0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,1,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; copper supplement - copper gluconate"
1,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate"
1,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
0,0,1,0,44,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,"Calcirol, Uprise-D3; Magnetab, Slow-Mag; Potklor, K-Lyte; Protinex, Ensure; Folvite; Choline CDP",vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; folic acid supplement - folic acid; choline supplement - citicoline
0,1,1,1,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
1,0,1,0,70,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
1,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate"
0,1,1,0,88,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,"Nurokind, Neurobion; Calcirol, Uprise-D3; Magnetab, Slow-Mag; Zincovit, Becozinc; Seven Seas, Maxepa; Becosules; Selenace; Iodex",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Autrin, Orofer XT; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; folic acid supplement - folic acid"
1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
0,0,0,0,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Folvite; Becosules,folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine
1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT","iron supplement - ferrous sulfate, ferrous fumarate"
0,1,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; choline supplement - citicoline
0,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate
0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,1,0,56,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,"Calcirol, Uprise-D3; Magnetab, Slow-Mag; Potklor, K-Lyte; Protinex, Ensure; Folvite; Becosules; Choline CDP",vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine; choline supplement - citicoline
1,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; folic acid supplement - folic acid"
0,0,1,1,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Cuprimin",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate
0,1,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; choline supplement - citicoline
1,0,0,0,62,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,"Autrin, Orofer XT; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,0,0,1,53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Shelcal, Calcimax; Protinex, Ensure; Cuprimin",calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; copper supplement - copper gluconate
1,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
0,0,1,1,76,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Potklor, K-Lyte; Becosules",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; vitamin b6 supplement - pyridoxine
1,0,1,0,67,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Folvite; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; folic acid supplement - folic acid; choline supplement - citicoline"
0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,1,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; copper supplement - copper gluconate"
1,0,0,1,73,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,1,65,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,"Shelcal, Calcimax; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex; Choline CDP",calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,0,0,33,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,"Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex; Choline CDP",protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,1,1,82,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
0,0,0,0,33,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"Magnetab, Slow-Mag; Potklor, K-Lyte; Becosules",magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; vitamin b6 supplement - pyridoxine
1,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
1,0,0,1,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
1,1,0,0,73,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,"Autrin, Orofer XT; Nurokind, Neurobion; Potklor, K-Lyte; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; potassium supplement - potassium chloride; folic acid supplement - folic acid"
1,0,1,1,93,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate"
1,0,1,1,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Becosules","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; vitamin b6 supplement - pyridoxine"
0,0,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
0,1,0,0,56,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,"Nurokind, Neurobion; Potklor, K-Lyte; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Becosules; Selenace; Iodex; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; potassium supplement - potassium chloride; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
